Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD
aggeneys_olivacea_CDE/CDE_b18_c1,0.091678401,0.043916811,4350,0.091678401,0.043916811,0.056257538,0.039694613,0.022992092,0.024502887
aggeneys_olivacea_CDE/CDE_b18_c2,0.079183487,0.054684984,6932,0.079183487,0.054684984,0.050822395,0.051744497,0.025394859,0.038237469
aggeneys_olivacea_CDE/CDE_b19_a1,0.204786490,0.082122108,87798,0.204786490,0.082122108,0.191137129,0.074919883,0.137211218,0.048196304
aggeneys_olivacea_CDE/CDE_b19_a2,0.194998815,0.073481872,62902,0.194998815,0.073481872,0.183415396,0.069057370,0.133351452,0.048118093
aggeneys_olivacea_CDE/CDE_b19_a3,0.217103114,0.074728793,82672,0.217103114,0.074728793,0.199905960,0.068520935,0.137606753,0.045677546
aggeneys_olivacea_CDE/CDE_b19_b1,0.345010012,0.101807641,77796,0.345010012,0.101807641,0.309238826,0.096635796,0.220823888,0.076701938
aggeneys_olivacea_CDE/CDE_b19_b2,0.255310982,0.087656145,41766,0.255310982,0.087656145,0.233376092,0.084006345,0.176257713,0.066215848
aggeneys_olivacea_CDE/CDE_b19_b3,0.305051803,0.077853861,44796,0.305051803,0.077853861,0.265106156,0.076384022,0.185125676,0.061641231
aggeneys_olivacea_CDE/CDE_b19_c1,0.117257379,0.042144978,10305,0.117257379,0.042144978,0.091530718,0.040112432,0.058317188,0.027365599
aggeneys_olivacea_CDE/CDE_b19_c2,0.138878848,0.065162314,16455,0.138878848,0.065162314,0.109817788,0.061064843,0.072426039,0.040701819
aggeneys_olivacea_CDE/CDE_b20_a1,0.193951473,0.066474356,37706,0.193951473,0.066474356,0.165591910,0.058244658,0.114726962,0.035520946
aggeneys_olivacea_CDE/CDE_b20_a2,0.161750683,0.068042033,32369,0.161750683,0.068042033,0.139576579,0.061891186,0.099185199,0.040609438
aggeneys_olivacea_CDE/CDE_b20_a3,0.123566602,0.050692056,45662,0.123566602,0.050692056,0.108993956,0.046723968,0.082640677,0.030828729
aggeneys_olivacea_CDE/CDE_b20_b1,0.193074457,0.072775072,138153,0.193074457,0.072775072,0.168803428,0.066596123,0.118883026,0.046883407
aggeneys_olivacea_CDE/CDE_b20_b2,0.211829546,0.081213608,55242,0.211829546,0.081213608,0.192349860,0.077887798,0.143808488,0.063702094
aggeneys_olivacea_CDE/CDE_b20_b3,0.272598772,0.092368297,404403,0.272598772,0.092368297,0.232330721,0.086905123,0.168928269,0.065917938
aggeneys_olivacea_CDE/CDE_b20_b4,0.360661528,0.059762972,7444,0.360661528,0.059762972,0.307855577,0.059544503,0.202280041,0.048836073
aggeneys_olivacea_CDE/CDE_b20_b5,0.242331307,0.029705426,1674,0.242331307,0.029705426,0.193755758,0.026034281,0.114574849,0.017553119
aggeneys_olivacea_CDE/CDE_b20_b6,0.316318547,0.105020810,995954,0.316318547,0.105020810,0.294361111,0.103990238,0.239682264,0.089664225
aggeneys_olivacea_CDE/CDE_b20_c1,0.139422606,0.036564145,2596,0.139422606,0.036564145,0.115912171,0.033721561,0.078632938,0.023093441
alexanderbay_herrei_RS/3859_3862_a1,0.231021510,0.057960790,20118,0.231021510,0.057960790,0.200469960,0.053474504,0.110932602,0.030506109
alexanderbay_herrei_RS/3859_3862_b1,0.228658992,0.164948140,293644,0.228658992,0.164948140,0.216509365,0.158119116,0.162499540,0.120290072
alexanderbay_herrei_RS/3859_3862_b2,0.497998873,0.136154010,21347,0.497998873,0.136154010,0.460846968,0.132284056,0.327153005,0.101060901
alexanderbay_herrei_RS/3859_3862_b3,0.394782036,0.054300471,24136,0.394782036,0.054300471,0.368221464,0.055297061,0.262295224,0.051284273
alexanderbay_herrei_RS/3859_3862_b4,0.296863675,0.087564282,22341,0.296863675,0.087564282,0.269086288,0.083279206,0.167192678,0.059626835
alexanderbay_herrei_RS/3859_3862_b5,0.289534033,0.087078910,5799,0.289534033,0.087078910,0.258907347,0.084353035,0.159135408,0.064824150
alexanderbay_herrei_RS/3859_3862_b6,0.128285674,0.060449272,45359,0.128285674,0.060449272,0.120756091,0.058450137,0.089630031,0.039368507
alexanderbay_herrei_RS/3859_3862_c1,0.286348794,0.060618680,71061,0.286348794,0.060618680,0.256153730,0.056001419,0.164659138,0.034964839
alexanderbay_herrei_RS/3859_3862_c2,0.144297648,0.031344012,21786,0.144297648,0.031344012,0.128394645,0.029002887,0.082220554,0.018311949
alexanderbay_herrei_RS/3859_3862_c3,0.185262774,0.056603396,97788,0.185262774,0.056603396,0.169012047,0.051584903,0.119569259,0.029817062
alexanderbay_herrei_RS/3859_3862_c4,0.195211027,0.049650453,53541,0.195211027,0.049650453,0.173072012,0.045702259,0.111375863,0.027049893
alexanderbay_herrei_RS/3859_3862_c5,0.169771278,0.042233654,27399,0.169771278,0.042233654,0.150848737,0.039052588,0.098249819,0.023854623
alexanderbay_herrei_RS/3865_3867_a1,0.238028039,0.101401547,15530,0.238028039,0.101401547,0.201501202,0.092623688,0.126662739,0.054359419
alexanderbay_herrei_RS/3865_3867_a2,0.171785368,0.063809457,12174,0.171785368,0.063809457,0.143598239,0.060605332,0.092903727,0.041024190
alexanderbay_herrei_RS/3865_3867_a3,0.172964626,0.049269687,10024,0.172964626,0.049269687,0.146860566,0.044539982,0.095118354,0.026017494
alexanderbay_herrei_RS/3865_3867_b1,0.252707206,0.196771001,133494,0.252707206,0.196771001,0.238545091,0.189014205,0.175389798,0.143746932
alexanderbay_herrei_RS/3865_3867_b2,0.183985497,0.076932102,101889,0.183985497,0.076932102,0.165848648,0.070384322,0.098950274,0.047262623
alexanderbay_herrei_RS/3865_3867_b3,0.210607371,0.084898675,20142,0.210607371,0.084898675,0.196262713,0.083807569,0.143486329,0.073274157
alexanderbay_herrei_RS/3865_3867_b4,0.123651194,0.053317493,33753,0.123651194,0.053317493,0.111981002,0.051294588,0.077960094,0.035753708
alexanderbay_herrei_RS/3865_3867_b5,0.271649006,0.110212148,29922,0.271649006,0.110212148,0.261319273,0.107721686,0.217676493,0.090182048
alexanderbay_herrei_RS/3865_3867_b6,0.159212567,0.079724903,124242,0.159212567,0.079724903,0.146837528,0.075578609,0.106076586,0.055005233
alexanderbay_herrei_RS/3865_3867_b7,0.301207406,0.146256288,293190,0.301207406,0.146256288,0.287370994,0.140619630,0.221649011,0.112311599
alexanderbay_herrei_RS/3865_3867_c1,0.169962379,0.051372218,49227,0.169962379,0.051372218,0.150977455,0.047245614,0.100087180,0.028411898
alexanderbay_herrei_RS/3865_3867_c2,0.203576628,0.058346893,42261,0.203576628,0.058346893,0.180357913,0.053821784,0.115567116,0.035306651
alexanderbay_herrei_RS/3865_3867_p1,0.159212567,0.079724903,124242,0.159212567,0.079724903,0.146837528,0.075578609,0.106076586,0.055005233
alexanderbay_herrei_RS/3871_3877_a1,0.043404018,0.048149953,17462,0.043404018,0.048149953,0.037263732,0.043693405,0.029311618,0.026159834
alexanderbay_herrei_RS/3871_3877_a1,0.226716059,0.076168961,8256,0.226716059,0.076168961,0.199742607,0.067646418,0.115256572,0.029613342
alexanderbay_herrei_RS/3871_3877_a2,0.105413300,0.077686302,11642,0.105413300,0.077686302,0.093756663,0.071033143,0.069060468,0.044146045
alexanderbay_herrei_RS/3871_3877_a2,0.240644287,0.088852664,11628,0.240644287,0.088852664,0.206449978,0.079077234,0.109026685,0.040524943
alexanderbay_herrei_RS/3871_3877_a3,0.263757641,0.073024500,9294,0.263757641,0.073024500,0.225477624,0.065819006,0.118956578,0.032947621
alexanderbay_herrei_RS/3871_3877_b1,0.178724888,0.111814209,109026,0.178724888,0.111814209,0.168485294,0.105966688,0.120686369,0.070567259
alexanderbay_herrei_RS/3871_3877_b2,0.572130631,0.140852439,11270,0.572130631,0.140852439,0.530901390,0.134924984,0.354781633,0.095659364
alexanderbay_herrei_RS/3871_3877_b3,0.311760300,0.148933263,37758,0.311760300,0.148933263,0.293311196,0.145635370,0.216651816,0.118573655
alexanderbay_herrei_RS/3871_3877_b4,0.286729194,0.144183532,69793,0.286729194,0.144183532,0.264021711,0.132925414,0.171658974,0.082926356
alexanderbay_herrei_RS/3871_3877_b5,0.567166995,0.188893839,38322,0.567166995,0.188893839,0.535381404,0.185015785,0.384717893,0.150410861
alexanderbay_herrei_RS/3871_3877_b6,0.266431895,0.112522196,70713,0.266431895,0.112522196,0.241036348,0.100821906,0.155617528,0.053974107
alexanderbay_herrei_RS/3871_3877_b7,0.064458284,0.018372162,6259,0.064458284,0.018372162,0.053503652,0.016666989,0.041120489,0.010100502
alexanderbay_herrei_RS/3871_3877_b8,0.167028328,0.127888138,64487,0.167028328,0.127888138,0.160386256,0.121736320,0.129226198,0.088532802
alexanderbay_herrei_RS/3871_3877_b9,0.171584237,0.091084695,65850,0.171584237,0.091084695,0.161942157,0.084525117,0.125533923,0.056903809
alexanderbay_herrei_RS/3871_3877_c1,0.322630017,0.075110725,35031,0.322630017,0.075110725,0.282428816,0.068045940,0.160645799,0.038618285
alexanderbay_herrei_RS/3880_3883_a1,0.203168874,0.077751161,14213,0.203168874,0.077751161,0.174159996,0.070372277,0.084442513,0.033553798
alexanderbay_herrei_RS/3880_3883_a2,0.368658807,0.088166310,9322,0.368658807,0.088166310,0.319617122,0.078889265,0.154733260,0.033950008
alexanderbay_herrei_RS/3880_3883_b1,0.250490621,0.139460783,106512,0.250490621,0.139460783,0.236616722,0.132892464,0.175864757,0.102421646
alexanderbay_herrei_RS/3880_3883_b2,0.590321484,0.235968796,59583,0.590321484,0.235968796,0.556581331,0.224597943,0.412853698,0.168182825
alexanderbay_herrei_RS/3880_3883_b3,0.305945829,0.100124890,98247,0.305945829,0.100124890,0.287179798,0.098922944,0.217865935,0.081904879
alexanderbay_herrei_RS/3880_3883_b4,0.274176713,0.181580084,95568,0.274176713,0.181580084,0.255044840,0.173108529,0.175508746,0.121363341
alexanderbay_herrei_RS/3880_3883_b5,0.247379020,0.106265253,68196,0.247379020,0.106265253,0.226401995,0.098886625,0.145565862,0.065221342
alexanderbay_herrei_RS/3880_3883_b6,0.174887332,0.117527512,73838,0.174887332,0.117527512,0.162696099,0.112183021,0.109297173,0.076646807
alexanderbay_herrei_RS/3880_3883_c1,0.189436801,0.065365418,18073,0.189436801,0.065365418,0.162829036,0.061746925,0.093067299,0.040100677
alexanderbay_herrei_RS/3880_3883_c2,0.125168236,0.047488450,55564,0.125168236,0.047488450,0.107424191,0.042818563,0.065463908,0.024353763
alexanderbay_herrei_RS/3880_3883_c3,0.208096083,0.069174809,20274,0.208096083,0.069174809,0.177237144,0.063529876,0.096298870,0.036399483
alexanderbay_herrei_RS/3886_3888_a1,0.207324267,0.072798210,16518,0.207324267,0.072798210,0.183437783,0.066424090,0.119106100,0.038120451
alexanderbay_herrei_RS/3886_3888_a2,0.191715834,0.066783328,9950,0.191715834,0.066783328,0.166558031,0.060290382,0.101445130,0.033804920
alexanderbay_herrei_RS/3886_3888_b1,0.296718379,0.121690078,89441,0.296718379,0.121690078,0.287016707,0.123257858,0.241326201,0.117213551
alexanderbay_herrei_RS/3886_3888_b2,0.270718844,0.105577572,9559,0.270718844,0.105577572,0.254783574,0.105257202,0.185877806,0.091791912
alexanderbay_herrei_RS/3886_3888_b3,0.179835374,0.077811428,52269,0.179835374,0.077811428,0.167021706,0.074060219,0.108808738,0.049917694
alexanderbay_herrei_RS/3886_3888_b4,0.114671620,0.079781229,121796,0.114671620,0.079781229,0.111278290,0.078483169,0.089296837,0.067754012
alexanderbay_herrei_RS/3886_3888_b5,0.398131114,0.106288761,5991,0.398131114,0.106288761,0.374282545,0.100262525,0.277054582,0.069864501
alexanderbay_herrei_RS/3886_3888_b6,0.225841165,0.106656663,19463,0.225841165,0.106656663,0.209784396,0.102556639,0.150742279,0.075014880
alexanderbay_herrei_RS/3886_3888_c1,0.182948862,0.056143655,17238,0.182948862,0.056143655,0.155270985,0.051883282,0.088671528,0.033547264
alexanderbay_herrei_RS/3886_3888_c2,0.158422887,0.054390903,9322,0.158422887,0.054390903,0.136579899,0.050296470,0.076305197,0.028708250
alexanderbay_herrei_RS/3895_3898_a1,0.257675941,0.073166599,17462,0.257675941,0.073166599,0.236213120,0.066045366,0.140221604,0.038115019
alexanderbay_herrei_RS/3895_3898_a2,0.192905340,0.052137430,11642,0.192905340,0.052137430,0.171292296,0.048985647,0.105681354,0.031499185
alexanderbay_herrei_RS/3895_3898_b1,0.471482962,0.109649520,20098,0.471482962,0.109649520,0.452179980,0.107105897,0.360767681,0.085561059
alexanderbay_herrei_RS/3895_3898_b2,0.509794291,0.084333840,37865,0.509794291,0.084333840,0.479729674,0.086066513,0.364906364,0.078963770
alexanderbay_herrei_RS/3895_3898_b3,0.327462705,0.107787752,22428,0.327462705,0.107787752,0.299135924,0.102862600,0.200532820,0.069088467
alexanderbay_herrei_RS/3895_3898_c1,0.154545479,0.058039615,89763,0.154545479,0.058039615,0.125314224,0.052241266,0.071650464,0.029671072
alexanderbay_herrei_RS/3895_3898_c2,0.286799136,0.063207644,41481,0.286799136,0.063207644,0.250431431,0.057944265,0.149750856,0.033462622
alexanderbay_herrei_RS/3895_3898_c3,0.216104080,0.048608560,38035,0.216104080,0.048608560,0.191147897,0.043409773,0.127885536,0.022702202
alexanderbay_herrei_RS/3895_3898_c4,0.207201153,0.055079324,42252,0.207201153,0.055079324,0.180430257,0.049502018,0.107976589,0.024991975
alexanderbay_herrei_RS/3901_3904_a1,0.180828871,0.068690555,20736,0.180828871,0.068690555,0.149174930,0.062504676,0.088909101,0.033909735
alexanderbay_herrei_RS/3901_3904_a2,0.157513309,0.049935916,20551,0.157513309,0.049935916,0.129632895,0.045681864,0.073947428,0.024491631
alexanderbay_herrei_RS/3901_3904_b1,0.161286162,0.091127234,143591,0.161286162,0.091127234,0.149274430,0.086308673,0.100070191,0.058557710
alexanderbay_herrei_RS/3901_3904_b2,0.384433508,0.058987672,21340,0.384433508,0.058987672,0.343590877,0.058221640,0.204374707,0.043568022
alexanderbay_herrei_RS/3901_3904_b3,0.117165976,0.054884322,15974,0.117165976,0.054884322,0.102708350,0.050956591,0.060779898,0.032396424
alexanderbay_herrei_RS/3901_3904_c1,0.221621676,0.047637404,15296,0.221621676,0.047637404,0.187882844,0.044185792,0.100780531,0.025808081
alexanderbay_herrei_RS/3901_3904_c2,0.221621676,0.047637404,15296,0.221621676,0.047637404,0.187882844,0.044185792,0.100780531,0.025808081
alexanderbay_herrei_RS/3901_3904_c3,0.221621676,0.047637404,15296,0.221621676,0.047637404,0.187882844,0.044185792,0.100780531,0.025808081
alexanderbay_herrei_RS/3901_3904_c4,0.128719260,0.032353235,12544,0.128719260,0.032353235,0.107336771,0.028986442,0.059195743,0.015215873
alexanderbay_herrei_RS/3901_3904_p1,0.161286162,0.091127234,143591,0.161286162,0.091127234,0.149274430,0.086308673,0.100070191,0.058557710
alexanderbay_herrei_RS/3907_3910_a1,0.180472459,0.033938288,12925,0.180472459,0.033938288,0.157166877,0.031031789,0.096331916,0.016522432
alexanderbay_herrei_RS/3907_3910_a2,0.195424143,0.051258757,21523,0.195424143,0.051258757,0.173242627,0.046843417,0.109446997,0.030747541
alexanderbay_herrei_RS/3907_3910_b1,0.334440852,0.105743852,34841,0.334440852,0.105743852,0.316380144,0.098908786,0.248509878,0.075545376
alexanderbay_herrei_RS/3907_3910_b2,0.355551285,0.115934722,6182,0.355551285,0.115934722,0.341217957,0.110994122,0.269931992,0.084719089
alexanderbay_herrei_RS/3907_3910_b3,0.522223694,0.190918214,74756,0.522223694,0.190918214,0.488493462,0.178277811,0.354990296,0.126683279
alexanderbay_herrei_RS/3907_3910_b4,0.469364921,0.133399408,26689,0.469364921,0.133399408,0.450399605,0.130982382,0.367667076,0.109227820
alexanderbay_herrei_RS/3907_3910_c1,0.353440893,0.064998801,63459,0.353440893,0.064998801,0.317163833,0.059061717,0.198524905,0.035236986
alexanderbay_herrei_RS/3907_3910_c10,0.329707749,0.070053713,23205,0.329707749,0.070053713,0.291601303,0.063375915,0.174445827,0.037875148
alexanderbay_herrei_RS/3907_3910_c2,0.262292313,0.065034356,61527,0.262292313,0.065034356,0.227949130,0.058462835,0.128233452,0.033490787
alexanderbay_herrei_RS/3907_3910_c3,0.180074343,0.045831221,8660,0.180074343,0.045831221,0.159408183,0.040382376,0.101168957,0.021950616
alexanderbay_herrei_RS/3907_3910_c4,0.224183007,0.034998197,19630,0.224183007,0.034998197,0.201784071,0.031984593,0.132874375,0.019357330
alexanderbay_herrei_RS/3907_3910_c5,0.187259744,0.038490056,15225,0.187259744,0.038490056,0.168977282,0.034876400,0.113864145,0.020890060
alexanderbay_herrei_RS/3907_3910_c6,0.221570617,0.046861102,13644,0.221570617,0.046861102,0.198052832,0.042695237,0.127317074,0.025232781
alexanderbay_herrei_RS/3907_3910_c7,0.278770462,0.065911210,30174,0.278770462,0.065911210,0.249150716,0.060545940,0.155002424,0.037625694
alexanderbay_herrei_RS/3907_3910_c8,0.285804598,0.067133471,33056,0.285804598,0.067133471,0.253900884,0.060227078,0.156265545,0.035114239
alexanderbay_herrei_RS/3907_3910_c9,0.313277538,0.055623432,32223,0.313277538,0.055623432,0.281699882,0.050175995,0.181583012,0.030129857
Attie1_localis_BA/9872_9876_a1,0.116355699,0.021187910,20082,0.116355699,0.021187910,0.102274333,0.017126429,0.080741124,0.013806049
Attie1_localis_BA/9872_9876_a2,0.089485497,0.030542831,20059,0.089485497,0.030542831,0.074947961,0.023690215,0.058014670,0.013815040
Attie1_localis_BA/9872_9876_b1,0.237530934,0.052757178,742,0.237530934,0.052757178,0.203503082,0.050485474,0.136956328,0.040301233
Attie1_localis_BA/9872_9876_b10,0.224718280,0.068289337,417,0.224718280,0.068289337,0.181953617,0.059174486,0.115150212,0.033657096
Attie1_localis_BA/9872_9876_b11,0.191673184,0.040940418,210,0.191673184,0.040940418,0.161640601,0.037081235,0.088760591,0.019502484
Attie1_localis_BA/9872_9876_b12,0.126140004,0.030421870,155,0.126140004,0.030421870,0.094949632,0.026010028,0.060516841,0.013863717
Attie1_localis_BA/9872_9876_b13,0.042804954,0.010323510,37109,0.042804954,0.010323510,0.039988860,0.009273864,0.038518559,0.007793083
Attie1_localis_BA/9872_9876_b2,0.172812069,0.034839307,533,0.172812069,0.034839307,0.131121630,0.028911027,0.062951373,0.016808242
Attie1_localis_BA/9872_9876_b3,0.034139535,0.009713695,261,0.034139535,0.009713695,0.022063104,0.008902592,0.025176529,0.006686477
Attie1_localis_BA/9872_9876_b4,0.070835152,0.013204186,17961,0.070835152,0.013204186,0.053448840,0.012621247,0.048219617,0.010674270
Attie1_localis_BA/9872_9876_b5,0.114960089,0.043259570,254424,0.114960089,0.043259570,0.087118112,0.036540989,0.043448261,0.018200016
Attie1_localis_BA/9872_9876_b6,0.192341627,0.043553589,581,0.192341627,0.043553589,0.156557831,0.037957217,0.096462136,0.025668950
Attie1_localis_BA/9872_9876_b7,0.414891404,0.101536864,1792,0.414891404,0.101536864,0.375813295,0.098694400,0.269035670,0.078369877
Attie1_localis_BA/9872_9876_b8,0.099734665,0.026237923,1833,0.099734665,0.026237923,0.079279509,0.023735526,0.048694155,0.015896892
Attie1_localis_BA/9872_9876_b9,0.183797454,0.044681871,142,0.183797454,0.044681871,0.144586751,0.039806704,0.089243458,0.020834795
Attie1_localis_BA/9872_9876_c1,0.127376858,0.024014950,2914,0.127376858,0.024014950,0.096142136,0.021527361,0.046921937,0.013229048
Attie1_localis_BA/9872_9876_c2,0.138200156,0.030419668,16432,0.138200156,0.030419668,0.101880584,0.026834841,0.049803815,0.015114324
Attie1_localis_BA/9872_9876_c3,0.154121633,0.045574252,13001,0.154121633,0.045574252,0.119337480,0.039245356,0.064916185,0.022974913
Attie1_localis_BA/9872_9876_c4,0.139531962,0.030055581,8540,0.139531962,0.030055581,0.102978496,0.026522014,0.049390210,0.015456095
Attie1_localis_BA/9872_9876_c5,0.115160182,0.029931574,5148,0.115160182,0.029931574,0.082601936,0.027516298,0.042965161,0.018124792
Attie1_localis_BA/9872_9876_p1,0.114960089,0.043259570,254424,0.114960089,0.043259570,0.087118112,0.036540989,0.043448261,0.018200016
Attie1_localis_BA/9879_9882_a1,0.138835128,0.042021780,22946,0.138835128,0.042021780,0.122403358,0.036307348,0.080092944,0.018671370
Attie1_localis_BA/9879_9882_a2,0.128472321,0.034843993,17797,0.128472321,0.034843993,0.115834298,0.029939373,0.082304841,0.015358058
Attie1_localis_BA/9879_9882_b1,0.120393459,0.028331126,21600,0.120393459,0.028331126,0.097295269,0.026061944,0.055970335,0.016256639
Attie1_localis_BA/9879_9882_b2,0.249824703,0.059564141,39077,0.249824703,0.059564141,0.208523879,0.054748283,0.117891747,0.034921488
Attie1_localis_BA/9879_9882_b3,0.246549773,0.077709924,96800,0.246549773,0.077709924,0.212240220,0.073657235,0.128260262,0.051610247
Attie1_localis_BA/9879_9882_b4,0.211091681,0.055629776,163505,0.211091681,0.055629776,0.167723826,0.051073789,0.088103556,0.031555247
Attie1_localis_BA/9879_9882_b5,0.083048989,0.025659721,9440,0.083048989,0.025659721,0.061267617,0.024267286,0.063151029,0.020950139
Attie1_localis_BA/9879_9882_b6,0.318547983,0.074755960,554,0.318547983,0.074755960,0.284779975,0.072221142,0.197694266,0.050446160
Attie1_localis_BA/9879_9882_b7,0.182053646,0.039338619,220,0.182053646,0.039338619,0.153199665,0.042507233,0.106548687,0.038173395
Attie1_localis_BA/9879_9882_b8,0.233549600,0.049179849,108,0.233549600,0.049179849,0.201399484,0.042911449,0.122596921,0.026709653
Attie1_localis_BA/9879_9882_c1,0.077457905,0.036734397,14437,0.077457905,0.036734397,0.049865166,0.030698570,0.024453784,0.016509036
Attie1_localis_BA/9879_9882_c10,0.190913212,0.037007888,93165,0.190913212,0.037007888,0.145375663,0.035081632,0.077254910,0.024002902
