Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD,vsMean,vsSD,dblMean,dblSD
brakfontein_otzeniana_UV/4358_4361_b7,0.266525624,0.080749757,771,0.266525624,0.080749757,0.231647299,0.069653472,0.185969575,0.060768150,0.131084648,0.034798676,0.234617902,0.069498183
brakfontein_otzeniana_UV/4358_4361_b8,0.414300890,0.097564351,130,0.414300890,0.097564351,0.366303732,0.098266893,0.284278971,0.083756015,0.171748481,0.048589070,0.368437966,0.091024008
brakfontein_otzeniana_UV/4358_4361_b9,0.170842522,0.037210275,300,0.170842522,0.037210275,0.138173261,0.031794714,0.096095725,0.027804884,0.065225826,0.017608730,0.140573348,0.030961881
brakfontein_otzeniana_UV/4358_4361_c1,0.179216314,0.055023338,14785,0.179216314,0.055023338,0.100687743,0.046672032,0.055268445,0.033915923,0.041888744,0.021891032,0.116343868,0.045472360
brakfontein_otzeniana_UV/4358_4361_c2,0.154358074,0.046250929,26223,0.154358074,0.046250929,0.083025020,0.037808101,0.041678801,0.026339322,0.032923828,0.016824375,0.097101069,0.036965164
brakfontein_otzeniana_UV/4358_4361_c3,0.154358074,0.046250929,26223,0.154358074,0.046250929,0.083025020,0.037808101,0.041678801,0.026339322,0.032923828,0.016824375,0.097101069,0.036965164
brakfontein_otzeniana_UV/4358_4361_c4,0.085442984,0.033518495,6436,0.085442984,0.033518495,0.050932610,0.026769055,0.021040778,0.019484828,0.019150303,0.012400046,0.055135454,0.026366844
brakfontein_otzeniana_UV/4358_4361_c5,0.098807351,0.041521264,8086,0.098807351,0.041521264,0.063261075,0.036709236,0.030190614,0.029346970,0.025285522,0.018495228,0.067322492,0.035659284
brakfontein_otzeniana_UV/4358_4361_c6,0.075310455,0.029004497,5246,0.075310455,0.029004497,0.047173702,0.027228763,0.019673079,0.022651294,0.018853058,0.014864394,0.049826079,0.025858342
brakfontein_otzeniana_UV/4358_4361_p1,0.276007162,0.094529772,37588,0.276007162,0.094529772,0.213499814,0.084471802,0.143385733,0.065987718,0.105559308,0.047434739,0.221808153,0.084342408
brakfontein_otzeniana_UV/4358_4361_p2,0.302060964,0.137015301,556196,0.302060964,0.137015301,0.262780673,0.117937695,0.207186749,0.099612384,0.162495433,0.070610222,0.266391341,0.120026822
brakfontein_otzeniana_UV/4370_4373_a1,0.142499255,0.077062863,31946,0.142499255,0.077062863,0.107403235,0.051902441,0.064086367,0.029595895,0.048124423,0.018825094,0.110531698,0.056097885
brakfontein_otzeniana_UV/4370_4373_a2,0.154830626,0.088730723,24889,0.154830626,0.088730723,0.117624584,0.062934900,0.071633470,0.039703731,0.053564243,0.026430646,0.121036674,0.066939850
brakfontein_otzeniana_UV/4370_4373_a3,0.163919589,0.099190756,34680,0.163919589,0.099190756,0.126040947,0.073179929,0.078699332,0.047019742,0.059483857,0.030267381,0.129486255,0.077146345
brakfontein_otzeniana_UV/4370_4373_a4,0.129484082,0.072352819,38290,0.129484082,0.072352819,0.095233259,0.048510954,0.056484810,0.027836485,0.044418582,0.017748812,0.098588825,0.052244819
brakfontein_otzeniana_UV/4370_4373_b1,0.318954345,0.133566579,623850,0.318954345,0.133566579,0.277986924,0.123193409,0.218092195,0.105532266,0.166711327,0.077931707,0.281606983,0.123326615
brakfontein_otzeniana_UV/4370_4373_b2,0.318989872,0.142520875,305292,0.318989872,0.142520875,0.284048720,0.134377998,0.230217864,0.121394239,0.180674080,0.093783384,0.286825511,0.134685942
brakfontein_otzeniana_UV/4370_4373_b3,0.153388308,0.104053647,228036,0.153388308,0.104053647,0.132532088,0.085095147,0.097680545,0.066097851,0.079349217,0.047859996,0.132918600,0.087468428
brakfontein_otzeniana_UV/4370_4373_b4,0.156078117,0.128736291,661059,0.156078117,0.128736291,0.127664610,0.106524688,0.091325690,0.085957801,0.071932647,0.059793580,0.130007250,0.109565337
brakfontein_otzeniana_UV/4370_4373_b5,0.317439703,0.128730291,729666,0.317439703,0.128730291,0.263930547,0.117585807,0.197777860,0.099917980,0.150112710,0.068583129,0.270353150,0.116987882
brakfontein_otzeniana_UV/4370_4373_b6,0.280177737,0.106734387,3820,0.280177737,0.106734387,0.203978318,0.088863695,0.140977050,0.067661455,0.110869822,0.046178447,0.217261704,0.089266006
brakfontein_otzeniana_UV/4370_4373_b7,0.467138228,0.169758480,8318,0.467138228,0.169758480,0.419095695,0.152561423,0.387619930,0.126233930,0.325824412,0.100911106,0.428961407,0.153420372
brakfontein_otzeniana_UV/4370_4373_g1,0.173596881,0.127952424,61622,0.173596881,0.127952424,0.137209169,0.119156566,0.101458934,0.110961061,0.082879141,0.087321776,0.142129673,0.119480655
brakfontein_otzeniana_UV/4382_4385_a1,0.142062919,0.095852153,28836,0.142062919,0.095852153,0.127716594,0.072979541,0.079837490,0.043700788,0.058255941,0.025343084,0.123990457,0.075408742
brakfontein_otzeniana_UV/4382_4385_a2,0.114121000,0.063434544,25274,0.114121000,0.063434544,0.112471912,0.052811135,0.079905386,0.034816439,0.061814411,0.021416921,0.107012094,0.052896930
brakfontein_otzeniana_UV/4382_4385_a3,0.180037394,0.112077484,21771,0.180037394,0.112077484,0.163972963,0.098695249,0.116949790,0.080640418,0.084693301,0.054857030,0.161104250,0.099029658
brakfontein_otzeniana_UV/4382_4385_a4,0.172411907,0.089987768,23884,0.172411907,0.089987768,0.159391343,0.076320600,0.111677625,0.054830884,0.081057641,0.034581741,0.155577627,0.076791805
brakfontein_otzeniana_UV/4382_4385_b1,0.323023872,0.126612501,201582,0.323023872,0.126612501,0.244184844,0.109123030,0.163184864,0.085727112,0.118312889,0.057909499,0.255536118,0.110120693
brakfontein_otzeniana_UV/4382_4385_b10,0.289234053,0.125803588,938,0.289234053,0.125803588,0.209531446,0.097699447,0.145016310,0.072441635,0.106215258,0.046113252,0.223438750,0.101862216
brakfontein_otzeniana_UV/4382_4385_b11,0.254152660,0.065887561,821,0.254152660,0.065887561,0.187238403,0.060468449,0.117322235,0.051032732,0.085688488,0.036704631,0.196357896,0.059424864
brakfontein_otzeniana_UV/4382_4385_b12,0.403758081,0.104481695,5060,0.403758081,0.104481695,0.351366670,0.105567179,0.268078793,0.096176832,0.196423378,0.073486204,0.355435397,0.104032551
brakfontein_otzeniana_UV/4382_4385_b13,0.176607924,0.093073713,18649,0.176607924,0.093073713,0.113355098,0.064394224,0.057839383,0.039452993,0.045945480,0.024525744,0.123103712,0.068390760
brakfontein_otzeniana_UV/4382_4385_b14,0.208106805,0.082213720,11438,0.208106805,0.082213720,0.139989727,0.059529974,0.082068194,0.041140337,0.063622623,0.026414933,0.151434225,0.061207342
brakfontein_otzeniana_UV/4382_4385_b15,0.129003415,0.019569794,626,0.129003415,0.019569794,0.121978127,0.020969515,0.102255320,0.022934441,0.080477452,0.017141359,0.120067500,0.019919016
brakfontein_otzeniana_UV/4382_4385_b16,0.480462475,0.106832579,46732,0.480462475,0.106832579,0.374755911,0.098656019,0.305407700,0.083423933,0.246146849,0.059500400,0.396624346,0.097305910
brakfontein_otzeniana_UV/4382_4385_b17,0.395469069,0.141626464,4760,0.395469069,0.141626464,0.294421492,0.122812522,0.202448063,0.093939181,0.138040108,0.061975904,0.311321485,0.123568119
brakfontein_otzeniana_UV/4382_4385_b18,0.428803695,0.103805970,2960,0.428803695,0.103805970,0.260484162,0.086495404,0.140341412,0.057774020,0.090990649,0.034705130,0.293518959,0.086803377
brakfontein_otzeniana_UV/4382_4385_b19,0.225239217,0.120173239,381843,0.225239217,0.120173239,0.150146854,0.083481796,0.102199804,0.057067060,0.079658950,0.037090626,0.164734073,0.089031121
brakfontein_otzeniana_UV/4382_4385_b2,0.257454443,0.116120656,278838,0.257454443,0.116120656,0.204970337,0.103290698,0.141027337,0.083239049,0.102413723,0.056451610,0.210791338,0.103536288
brakfontein_otzeniana_UV/4382_4385_b20,0.198558958,0.095959413,3296,0.198558958,0.095959413,0.160450153,0.083511045,0.113856476,0.063938258,0.088097555,0.041390947,0.164450943,0.083248048
brakfontein_otzeniana_UV/4382_4385_b3,0.154115170,0.034065951,371,0.154115170,0.034065951,0.086314075,0.032491134,0.043153239,0.020223442,0.033860412,0.011227012,0.098628405,0.030068410
brakfontein_otzeniana_UV/4382_4385_b4,0.363631098,0.142078822,310240,0.363631098,0.142078822,0.263443342,0.115470450,0.184136970,0.089995546,0.136706307,0.061214372,0.281459283,0.117891978
brakfontein_otzeniana_UV/4382_4385_b5,0.174571760,0.051381426,1215,0.174571760,0.051381426,0.155088855,0.046242563,0.117567869,0.038610967,0.093669117,0.030027057,0.154612497,0.046008373
brakfontein_otzeniana_UV/4382_4385_b6,0.147946610,0.094173098,25374,0.147946610,0.094173098,0.136137088,0.079571619,0.094114568,0.057808807,0.072739135,0.037093819,0.132755940,0.080065924
brakfontein_otzeniana_UV/4382_4385_b7,0.346752459,0.107582875,6236,0.346752459,0.107582875,0.313431454,0.107708061,0.243618274,0.099416217,0.185290209,0.078849185,0.313631311,0.105574736
brakfontein_otzeniana_UV/4382_4385_b8,0.387995462,0.046861451,585,0.387995462,0.046861451,0.262908321,0.043846576,0.177039748,0.036000904,0.128424874,0.025384589,0.287509925,0.041725120
brakfontein_otzeniana_UV/4382_4385_b9,0.211991130,0.052121134,616,0.211991130,0.052121134,0.160997816,0.037352504,0.104354207,0.029494522,0.072643008,0.019133826,0.167293758,0.038950222
brakfontein_otzeniana_UV/4382_4385_c1,0.204034152,0.108892247,10698,0.204034152,0.108892247,0.135596971,0.097037388,0.083996281,0.073948763,0.065742460,0.046739041,0.147908188,0.095632218
brakfontein_otzeniana_UV/4382_4385_p1,0.363631098,0.142078822,310240,0.363631098,0.142078822,0.263443342,0.115470450,0.184136970,0.089995546,0.136706307,0.061214372,0.281459283,0.117891978
brakfontein_otzeniana_UV/4394_4397_a1,0.104505739,0.062193197,13036,0.104505739,0.062193197,0.102297470,0.054923009,0.079626121,0.041721327,0.067221858,0.029214329,0.098464371,0.054726178
brakfontein_otzeniana_UV/4394_4397_a2,0.120706724,0.059657376,20738,0.120706724,0.059657376,0.105627256,0.049712654,0.077807319,0.034020267,0.064018043,0.022515871,0.104844130,0.050118235
brakfontein_otzeniana_UV/4394_4397_b1,0.245154983,0.128246690,10544,0.245154983,0.128246690,0.215079555,0.115040143,0.173953779,0.099524386,0.142622184,0.076971826,0.217651505,0.116155176
brakfontein_otzeniana_UV/4394_4397_b2,0.331166501,0.076227772,169806,0.331166501,0.076227772,0.247000281,0.068093138,0.189773519,0.056224112,0.153896842,0.041199376,0.263403452,0.066667558
brakfontein_otzeniana_UV/4394_4397_b3,0.252153388,0.089805075,45701,0.252153388,0.089805075,0.213259916,0.086609454,0.168077220,0.078783810,0.135350675,0.063581562,0.217791040,0.085733977
brakfontein_otzeniana_UV/4394_4397_b4,0.424000260,0.147737956,377985,0.424000260,0.147737956,0.339665357,0.128935500,0.269428245,0.111077881,0.213306306,0.083160971,0.354922382,0.130004018
brakfontein_otzeniana_UV/4394_4397_b5,0.402471517,0.091085979,152427,0.402471517,0.091085979,0.315359031,0.076086769,0.247025021,0.061141529,0.196018166,0.044200453,0.331431648,0.077060464
brakfontein_otzeniana_UV/4394_4397_b6,0.312158314,0.130522723,1291656,0.312158314,0.130522723,0.272575892,0.123500567,0.222814223,0.113287038,0.180747400,0.087335958,0.276931049,0.123540677
brakfontein_otzeniana_UV/4394_4397_c1,0.119141196,0.042716151,12651,0.119141196,0.042716151,0.075588722,0.036174808,0.039602413,0.028570538,0.030418302,0.019574925,0.082110279,0.035324119
brakfontein_otzeniana_UV/4394_4397_c2,0.119141196,0.042716151,12651,0.119141196,0.042716151,0.075588722,0.036174808,0.039602413,0.028570538,0.030418302,0.019574925,0.082110279,0.035324119
brakfontein_otzeniana_UV/4394_4397_c3,0.119141196,0.042716151,12651,0.119141196,0.042716151,0.075588722,0.036174808,0.039602413,0.028570538,0.030418302,0.019574925,0.082110279,0.035324119
brakfontein_otzeniana_UV/4394_4397_p1,0.252153388,0.089805075,45701,0.252153388,0.089805075,0.213259916,0.086609454,0.168077220,0.078783810,0.135350675,0.063581562,0.217791040,0.085733977
brakfontein_otzeniana_UV/4394_4397_p2,0.252153388,0.089805075,45701,0.252153388,0.089805075,0.213259916,0.086609454,0.168077220,0.078783810,0.135350675,0.063581562,0.217791040,0.085733977
brakfontein_otzeniana_UV/4394_4397_p3,0.312158314,0.130522723,1291656,0.312158314,0.130522723,0.272575892,0.123500567,0.222814223,0.113287038,0.180747400,0.087335958,0.276931049,0.123540677
brakfontein_otzeniana_UV/4394_4397_p4,0.312158314,0.130522723,1291656,0.312158314,0.130522723,0.272575892,0.123500567,0.222814223,0.113287038,0.180747400,0.087335958,0.276931049,0.123540677
brakfontein_otzeniana_UV/4400_4403_a1,0.189144811,0.109898988,51260,0.189144811,0.109898988,0.173574017,0.105013070,0.133958402,0.094152024,0.103294327,0.071063911,0.171800390,0.103889299
brakfontein_otzeniana_UV/4400_4403_a2,0.134402262,0.084453771,37611,0.134402262,0.084453771,0.131089596,0.076703523,0.094311306,0.058824458,0.073909359,0.042541821,0.125930729,0.076282573
brakfontein_otzeniana_UV/4400_4403_b1,0.145585430,0.068025806,40626,0.145585430,0.068025806,0.131236067,0.061581678,0.103155999,0.053953037,0.090685051,0.040176356,0.130573423,0.061397816
brakfontein_otzeniana_UV/4400_4403_b10,0.116371770,0.075039483,184819,0.116371770,0.075039483,0.087587138,0.056303867,0.050292414,0.037671248,0.040318982,0.023496151,0.089594820,0.057998059
brakfontein_otzeniana_UV/4400_4403_b11,0.260947457,0.126898396,54702,0.260947457,0.126898396,0.189243452,0.099327334,0.132465468,0.073578280,0.101279775,0.049136116,0.201746222,0.102920368
brakfontein_otzeniana_UV/4400_4403_b12,0.293262292,0.098154675,80231,0.293262292,0.098154675,0.217499479,0.089844514,0.138134008,0.069638266,0.097640797,0.048056605,0.228329951,0.088715477
brakfontein_otzeniana_UV/4400_4403_b13,0.223415168,0.130442652,554464,0.223415168,0.130442652,0.159545974,0.112334759,0.095649933,0.086518591,0.068452313,0.059820903,0.168887453,0.113468395
brakfontein_otzeniana_UV/4400_4403_b2,0.102144719,0.044681008,3171,0.102144719,0.044681008,0.102405722,0.045498088,0.076349474,0.036636532,0.060199720,0.026079666,0.097384065,0.043715695
brakfontein_otzeniana_UV/4400_4403_b3,0.233697292,0.067937036,5269,0.233697292,0.067937036,0.193030611,0.060731848,0.131164557,0.047685239,0.097458067,0.031843421,0.195911373,0.059264177
brakfontein_otzeniana_UV/4400_4403_b4,0.204599629,0.080788961,17056,0.204599629,0.080788961,0.145125266,0.064432531,0.082016635,0.043718705,0.056865498,0.026084995,0.153031072,0.065192083
brakfontein_otzeniana_UV/4400_4403_b5,0.212301825,0.053124182,1863,0.212301825,0.053124182,0.147988653,0.043757104,0.087403191,0.037575717,0.062804923,0.027249303,0.157659670,0.043006374
brakfontein_otzeniana_UV/4400_4403_b6,0.301207603,0.165072095,24314,0.301207603,0.165072095,0.221007105,0.133536080,0.156913003,0.103377966,0.119043898,0.073835803,0.235202597,0.138112935
brakfontein_otzeniana_UV/4400_4403_b7,0.104907045,0.028402724,502,0.104907045,0.028402724,0.063959649,0.020731441,0.030327112,0.012921546,0.023672289,0.007476667,0.070088330,0.021096665
brakfontein_otzeniana_UV/4400_4403_b8,0.059189541,0.057435469,33575,0.059189541,0.057435469,0.049592845,0.043196502,0.030929598,0.032890673,0.031820501,0.022804334,0.048237591,0.044858902
brakfontein_otzeniana_UV/4400_4403_b9,0.442281986,0.165353858,32009,0.442281986,0.165353858,0.367838789,0.151354262,0.300354124,0.132970055,0.237009228,0.099990761,0.380610007,0.152237213
brakfontein_otzeniana_UV/4400_4403_c1,0.220310475,0.088636715,2565,0.220310475,0.088636715,0.159948647,0.081824595,0.101633541,0.062227423,0.077395543,0.035571835,0.168979288,0.078847531
brakfontein_otzeniana_UV/4400_4403_c2,0.182295367,0.062187298,1968,0.182295367,0.062187298,0.123450323,0.058754482,0.071720216,0.040811073,0.054912079,0.024972422,0.132705337,0.055583575
brakfontein_otzeniana_UV/4400_4403_p1,0.223415168,0.130442652,554464,0.223415168,0.130442652,0.159545974,0.112334759,0.095649933,0.086518591,0.068452313,0.059820903,0.168887453,0.113468395
brakfontein_otzeniana_UV/4400_4403_p2,0.223415168,0.130442652,554464,0.223415168,0.130442652,0.159545974,0.112334759,0.095649933,0.086518591,0.068452313,0.059820903,0.168887453,0.113468395
brakfontein_otzeniana_UV/4412_4415_a1,0.290143250,0.113229218,29864,0.290143250,0.113229218,0.244166936,0.103416853,0.172575164,0.082840874,0.125964997,0.059312298,0.247025434,0.102515714
brakfontein_otzeniana_UV/4412_4415_a2,0.266943504,0.111316553,24986,0.266943504,0.111316553,0.228009069,0.094597743,0.168083293,0.075838251,0.126489496,0.055732027,0.230285498,0.096268132
brakfontein_otzeniana_UV/4412_4415_a3,0.223161939,0.121385681,27838,0.223161939,0.121385681,0.178783412,0.094031932,0.122988169,0.063667619,0.093573524,0.042126871,0.183082600,0.097907298
brakfontein_otzeniana_UV/4412_4415_a4,0.266322665,0.151010913,34484,0.266322665,0.151010913,0.225293113,0.136474382,0.163006779,0.112181572,0.117146509,0.077497238,0.227965224,0.136366350
brakfontein_otzeniana_UV/4412_4415_b1,0.240711552,0.123170528,56185,0.240711552,0.123170528,0.162629777,0.093015156,0.096250064,0.063278596,0.070954464,0.042194532,0.175629286,0.096671762
brakfontein_otzeniana_UV/4412_4415_b10,0.367765009,0.119371561,154458,0.367765009,0.119371561,0.278867926,0.105493688,0.204211005,0.087856392,0.154916691,0.062942920,0.294615395,0.105517280
brakfontein_otzeniana_UV/4412_4415_b11,0.390329964,0.149838349,32035,0.390329964,0.149838349,0.331110587,0.134227376,0.246102194,0.104774470,0.180544385,0.074284230,0.336768682,0.134329919
brakfontein_otzeniana_UV/4412_4415_b12,0.434039510,0.110837763,456,0.434039510,0.110837763,0.383234663,0.095605490,0.282991784,0.065467867,0.198888386,0.044639295,0.384658020,0.095310397
brakfontein_otzeniana_UV/4412_4415_b13,0.198972107,0.054251435,240,0.198972107,0.054251435,0.150960870,0.042851440,0.116022625,0.027629436,0.098499000,0.018095798,0.158959341,0.043444645
brakfontein_otzeniana_UV/4412_4415_b14,0.311015180,0.079409331,681,0.311015180,0.079409331,0.219522848,0.066487215,0.139765516,0.048835402,0.103092856,0.031864769,0.234920869,0.066686675
brakfontein_otzeniana_UV/4412_4415_b15,0.217527179,0.048062116,494,0.217527179,0.048062116,0.184762615,0.043225083,0.139917316,0.034395585,0.107999520,0.025654443,0.187400587,0.041542975
brakfontein_otzeniana_UV/4412_4415_b16,0.405392033,0.096039170,8576,0.405392033,0.096039170,0.323033228,0.090951437,0.227535134,0.079256209,0.166538363,0.060518410,0.334334102,0.089669894
brakfontein_otzeniana_UV/4412_4415_b17,0.312824714,0.134241792,173237,0.312824714,0.134241792,0.235339280,0.116688831,0.153280929,0.086082781,0.107623801,0.057916689,0.246482396,0.116808676
brakfontein_otzeniana_UV/4412_4415_b2,0.161114984,0.054432249,11167,0.161114984,0.054432249,0.119885511,0.041790306,0.063124200,0.026873280,0.042850060,0.017949052,0.123089635,0.043133635
brakfontein_otzeniana_UV/4412_4415_b3,0.431641118,0.045490472,76,0.431641118,0.045490472,0.342447414,0.031083702,0.203536072,0.022566142,0.124063997,0.016530873,0.349788089,0.031630138
brakfontein_otzeniana_UV/4412_4415_b4,0.385339581,0.128796573,5369,0.385339581,0.128796573,0.288744805,0.107115594,0.201449089,0.076269183,0.146488368,0.051766866,0.304800414,0.107777122
brakfontein_otzeniana_UV/4412_4415_b5,0.284418057,0.142177703,517248,0.284418057,0.142177703,0.207326268,0.115089674,0.128578741,0.080247692,0.087535073,0.050463082,0.218585655,0.117187878
brakfontein_otzeniana_UV/4412_4415_b6,0.371805591,0.143174834,60470,0.371805591,0.143174834,0.268567109,0.120038713,0.164419459,0.086290123,0.110627081,0.056884428,0.284352175,0.121035179
brakfontein_otzeniana_UV/4412_4415_b7,0.219885048,0.096137514,72347,0.219885048,0.096137514,0.148067211,0.074352758,0.086574566,0.050301818,0.062220453,0.032598232,0.159765186,0.076254079
brakfontein_otzeniana_UV/4412_4415_b8,0.247297572,0.088843316,87753,0.247297572,0.088843316,0.194883899,0.073225751,0.133238575,0.050953062,0.097456209,0.032124711,0.200935176,0.074024032
brakfontein_otzeniana_UV/4412_4415_b9,0.438910264,0.122679465,162208,0.438910264,0.122679465,0.327124046,0.106626711,0.238794761,0.084371374,0.178435470,0.058597869,0.347804920,0.106584761
