,Label,lumMean,lumSD,area,lwMean,lwSD,swMean,swSD
34622,SidiBarani_verruculosa_EF/1392_1395_c2,0.089503391,0.058298122,20683,0.089503391,0.058298122,0.047198354,0.02805423
34623,SidiBarani_verruculosa_EF/1392_1395_p1,0.327556265,0.168688389,352326,0.327556265,0.168688389,0.198742644,0.101414713
34624,SidiBarani_verruculosa_EF/1416_1419_a1a,0.25650486,0.0704405,64695,0.25650486,0.0704405,0.173270518,0.041636099
34625,SidiBarani_verruculosa_EF/1416_1419_a1b,0.219888762,0.059616968,64740,0.219888762,0.059616968,0.148209097,0.031415998
34626,SidiBarani_verruculosa_EF/1416_1419_a2a,0.237664479,0.074636099,65865,0.237664479,0.074636099,0.156133657,0.035577131
34627,SidiBarani_verruculosa_EF/1416_1419_a2b,0.269186617,0.08918267,59549,0.269186617,0.08918267,0.176759366,0.051200011
34628,SidiBarani_verruculosa_EF/1416_1419_b1,0.584452916,0.114855564,7767,0.584452916,0.114855564,0.379980167,0.078556812
34629,SidiBarani_verruculosa_EF/1416_1419_b2,0.330944398,0.103271914,11535,0.330944398,0.103271914,0.2115716,0.063007513
34630,SidiBarani_verruculosa_EF/1416_1419_b3,0.500983594,0.208400273,34680,0.500983594,0.208400273,0.305782163,0.136421346
34631,SidiBarani_verruculosa_EF/1416_1419_b4,0.163168835,0.0433468,84521,0.163168835,0.0433468,0.139089977,0.03967983
34632,SidiBarani_verruculosa_EF/1416_1419_b5,0.098579704,0.052857754,1064032,0.098579704,0.052857754,0.069618945,0.026772994
34633,SidiBarani_verruculosa_EF/1416_1419_b6,0.121199823,0.059736479,19518,0.121199823,0.059736479,0.072864367,0.027041049
34634,SidiBarani_verruculosa_EF/1416_1419_b7,0.319834351,0.090646871,19489,0.319834351,0.090646871,0.212428289,0.072045474
34635,SidiBarani_verruculosa_EF/1416_1419_c1,0.131555711,0.055745025,46481,0.131555711,0.055745025,0.064243988,0.027638831
34636,SidiBarani_verruculosa_EF/1416_1419_c2,0.102950148,0.050838815,39179,0.102950148,0.050838815,0.050889348,0.028146799
34637,SidiBarani_verruculosa_EF/1416_1419_c3,0.133962395,0.059304759,29621,0.133962395,0.059304759,0.067778169,0.028927005
34638,SidiBarani_verruculosa_EF/1416_1419_g1,0.118692885,0.071375141,57505,0.118692885,0.071375141,0.067155946,0.042769428
34639,SidiBarani_verruculosa_EF/1416_1419_p1,0.098579704,0.052857754,1064032,0.098579704,0.052857754,0.069618945,0.026772994
34640,SidiBarani_verruculosa_EF/1476_1479_a1a,0.259231888,0.08738866,72832,0.259231888,0.08738866,0.160796382,0.046081416
34641,SidiBarani_verruculosa_EF/1476_1479_a1b,0.262133123,0.095061389,83149,0.262133123,0.095061389,0.159573027,0.049782291
34642,SidiBarani_verruculosa_EF/1476_1479_a2a,0.212874539,0.088711408,63042,0.212874539,0.088711408,0.138331437,0.051668825
34643,SidiBarani_verruculosa_EF/1476_1479_a2b,0.272306599,0.16120985,71371,0.272306599,0.16120985,0.185114449,0.107269116
34644,SidiBarani_verruculosa_EF/1476_1479_a3a,0.233338503,0.080765242,75688,0.233338503,0.080765242,0.146550168,0.042692523
34645,SidiBarani_verruculosa_EF/1476_1479_a3b,0.303155429,0.096371128,56379,0.303155429,0.096371128,0.187342938,0.057632052
34646,SidiBarani_verruculosa_EF/1476_1479_a4a,0.1951267,0.065773294,31093,0.1951267,0.065773294,0.131366566,0.036018043
34647,SidiBarani_verruculosa_EF/1476_1479_a4b,0.182224941,0.053337843,38066,0.182224941,0.053337843,0.125267992,0.026929985
34648,SidiBarani_verruculosa_EF/1476_1479_a5a,0.239630909,0.075654452,35614,0.239630909,0.075654452,0.166683037,0.045097316
34649,SidiBarani_verruculosa_EF/1476_1479_a5b,0.257601387,0.100335576,15055,0.257601387,0.100335576,0.157624777,0.064948482
34650,SidiBarani_verruculosa_EF/1476_1479_a6a,0.24868766,0.087901493,27457,0.24868766,0.087901493,0.13472307,0.042379694
34651,SidiBarani_verruculosa_EF/1476_1479_a6b,0.281138044,0.101911451,23159,0.281138044,0.101911451,0.164157767,0.06176626
34652,SidiBarani_verruculosa_EF/1476_1479_a7a,0.203167058,0.049688581,12545,0.203167058,0.049688581,0.1187921,0.024114124
34653,SidiBarani_verruculosa_EF/1476_1479_a7b,0.205988484,0.06085735,14735,0.205988484,0.06085735,0.124512967,0.029774651
34654,SidiBarani_verruculosa_EF/1476_1479_b1,0.436889881,0.09124742,111736,0.436889881,0.09124742,0.301336552,0.064797535
34655,SidiBarani_verruculosa_EF/1476_1479_b10,0.422136704,0.084082937,99710,0.422136704,0.084082937,0.280270947,0.065742754
34656,SidiBarani_verruculosa_EF/1476_1479_b11,0.258603918,0.081756125,1829,0.258603918,0.081756125,0.129124967,0.047517665
34657,SidiBarani_verruculosa_EF/1476_1479_b12,0.197365357,0.033921846,1526,0.197365357,0.033921846,0.10401829,0.018641371
34658,SidiBarani_verruculosa_EF/1476_1479_b13,0.391840079,0.092167659,46030,0.391840079,0.092167659,0.240110784,0.063293786
